index,text,Label
18737,"b""@KemenkeuRI Akhirnya, wajar jika ada issu terlambat pembyr APBD tp uang fisiknya numpuk yg kemudian muncullah istilah 'titipan' uang daerah ke dlm deposito dsb. oleh daerah. Krn itu, sdh waktunya merevisi thn anggaran APBD, UNTUK TDK S.D. THN ANGGARAN APBN misal sejak 1 April s.d. 31 Maret.""",negatif
8182,b'Batalkan PPN Sembako dan Pendidikan Kemenkeu Harus Sensitif,negatif
3899,b'@bertanyarl Tapi ya kali anjir ga sekalian napas kena pajak 10%',negatif
5624,b'YLKI Desak Sri Mulyani Usut Oknum yang Bocorkan soal Wacana Pajak,positif
12759,"b'@bodomatartikel @aniesbaswedan @diskominfo_smd @donyahmadmunir @FoodStation_Jkt @DKIJakarta @perumdpasarjaya Iya betul, bukan malah impor'",negatif
3573,"b'Ini mirip dengan dulu Yayasan dikenakan Pajak, Rame. Wacana gampang dibelokan menjadi ""siKaya vs siMiskin"" kenyataannya, banyak Yayasan dijadikan tameng oleh Pengusaha untuk mendapat Cuan yang bebas Pajak.'",negatif
1385,b'Belilah mobil baru... sembako... Ppn.',negatif
18939,"b'@susipudjiastuti Pasal 33 UUD 1945 di era Pak Jokowi bermakna sebaliknya: dan air dan kekayaan alam yang terkandung di dalamnya dikuasai oleh negara dan dipergunakan untuk sebesar-besar ""kemiskinan"" rakyat sembako di pajakin,tambang dikasih ke asing",negatif
3106,b'NasDem Banyuwangi Tolak Tegas Wacana Kenaikan PPN dan Pajak Sembako,negatif
9787,"b'@OposisiCerdas @DitjenPajakRI Oleh karena itu, saat ini pemerintah menyiapkan RUU yang berisi konsep reformasi , antara lain tentang sistem PPN yang dapat memenuhi rasa keadilan. : @DitjenPajakRI",positif
20732,b'@geloraco Maaih mau nambahin hutang negara ... buat dirampok',negatif
1400,b'Ketua MPR minta pemerintah batalkan rencana PPN sembako dan pendidikan - ANTARA News Bengkulu,negatif
12328,b'@Mikhalya4 Sistem kerja dan alat standar international dong ya ... mirip sbgn kerjaan bea cukai ya kak',positif
13682,b'@JeromePolin Impor ge jadi bang pesennya dari Jepang belinya di indo ',negatif
20530,"b'Saat RI punya Soeharto. Habibi. Abdurahman Wahid Prof. Dr. HC. Megawati . Susilo Bambang Yudhoyono Ada Subsidi BBM, LPG Listrik negara tidak sebegini banyak. uang Hutang buat apa Ya??'",negatif
20405,b'Dia kira mereka tdk dikasih makan apa setelah di tangkap. Mbok yo irit jangan kluar uang trus. Negara lagi bnyak hutang,negatif
20375,"b'Tak selera untuk dibaca... Toh akhirnya hutang dan pajak tetap yang jadi andalannya..padahal klo mau mengakui ketika negara tak ada kas, rakyat dgn ikhlas membantu.. Eits itu klo rakyat masih percaya ama pemerintahnya",negatif
14878,"b'CEK FAKTA: Tidak Benar China Ekspor Truk Kontainer Berisi Narkoba ke Indonesia: Informasi video pengungkapan kasus narkotika yang diklaim berasal dari China dengan modus ekspor truk kontainer adalah salah. Faktanya, video tersebut adalah pengungkapan",positif
126,"b'Jaga Nusantara , sekolah hingga perguruan tinggi tak dikenakan PPN",positif
20442,"b'Rezim inj udah diingetin, udah dikritik, para pengkritik di bui, yg diharapkan jadi oposisi bergabung sama rezim buat bancak2an anggaran negara. unfaedah di bangun tanpa skala prioritas menyedot APBN dan nambah hutang. Lama2 negara bangkrut...'",negatif
20428,b'@Oykulast Sante saja hutang negara kita aman og.. Dan hutangnya buat kegiatan produktip',positif
15327,"b'""Sekarang kan kita sudah ekspor kereta ke Bangladesh, Filipina, dan kita harapkan LRT juga akan seperti itu,"" tandasnya.",positif
4550,"b'Kebijakan ngawur, orang kecil saat ini hidupnya sdh kembang kempis kok mau tambahi beban lg. @jokowi @kemenkeu",negatif
1771,"b'@AREAJULID masalahnya di pendidikan sih paling fatal gimana mau jadi bangsa yang cerdas anak anak nya, kaya gini orang tua nyekolahin anak juga mikir mikir dlu, takutnya pernikahan muda malah rame lagi gara gara ada ppn ini, hadeuh capek'",negatif
454,"b'PPN akan dikenakan utk kelompok barang yg ""mewah"", bukan barang rakyat jelata. : org tajir sekelas sultan mau dikenakan pajak. malah yg bkn sultan ngamuk ngamuk'",positif
16983,b'@twojmn oh belinya pake belanja pegawhy dr APBN kembali lagi untuk rakyat. sungguh muliya kan berbuat baik aja d hujat. mgkn kalo riya gak d hujat.',positif
2894,b'negara yang dikit pajaknya dimana ya atau less pajak? pindah negara soalnya ae pajak anak dah ada tanggungan negara 13.500K sekarang tambah pajak ntar jadi beban keluarga mana disalahin tetangga diomongin saudara tau tau meninggal bunuh diri ',negatif
5036,b'Ekonomi Syariah Diminta Jadi Solusi Utama Pengentasan Kemiskinan #Kemenkeu #EkonomiSyariah #RakyatMerdeka #RMid,positif
18811,"b'@ronavioleta Apa kabar APBD DKI ?? KPK mana KPK...uang ratusan miliar untuk balam formula e apa kabar,,,itu uang negara, uang rakyat.'",negatif
17493,"b'Atas penerbitan SUN, Pemerintah juga berkewajiban membayar bunga dan pokok pada saat jatuh tempo dimana dana untuk pembayaran tersebut dialokasikan di dalam APBN. Sangat terjamin aman bukan? lagi bisa membantu negara sekaligus berinvestasi dengan mudah?'",positif
8211,b'@geloraco Yg di rugikan Yg makan sembako lah.. ',negatif
15828,b'Pemprov Jatim terus melakukan berbagai upaya untuk mendorong pelaku usaha guna peningkatan nilai ekspor. Identifikasi apa-apa saja yang menjadi kendala juga terus dilakukan agar produk ekspor asal Jatim ini memiliki kualitas standar ekspor negara tujuan.',positif
11585,b'ya Allah paketku harusnya nyampe bsop tapi ko masi di bea cukai sampe skrg ',negatif
19873,"b'@CNNIndonesia Gara2 banyak hutang negara pemerintahnya jadi kalab....bisa membabi buta gak pikir lagi beban rakyat kecil yang paling udik ,yg hidupnya pas2an bahkan bisa dibilang kekurangan, yang hidup hanya karena Allah saja , dilihat dari penghasilanx ,spt tukang pecah batu,buruh tani dll.'",negatif
7908,b'PKS sebar isu draft mentah pajak sembako. Partai gorengan selalu sebar hoax #PKSSebarHoax,negatif
7823,"b'Waspada Provokasi !!! Isu sembako kena PPN masih dalam pembahasan, belum persetujuan #BersatuIndonesiaTangguh #IndonesiaMaju",positif
16827,b'@bagus_t3jo @Dinda_Bestari_ Dari awal pandemi pemerintah sudah keluarkan banya dana APBN untuk biayai penanganan covid-19',positif
8247,"b'Wacana PPN Sembako, Siapakah yang Paling Dirugikan?",negatif
16324,"b'@SoraBaltasar @pengarang_sajak Bila Menurut Pernyataan Wamenhan Tentang Belanja Dibiayai Utang 1.760 T Tidak membebani APBN. Bayar Utang dari APBN Berdasar Perhitungan Pagu Anggarannya Kemenhan 0,8% dari GDP (gross domestic product) atau PDB. Maka Mungkin Ini Yg Dijadikan Cicilan Hutang'",negatif
16162,b'@Markonah_003 @didienAZHAR Gmna gk mau sulit pjabatnya dri daerah s/d pusata apbn& apbd rawan dikorupsi korupsi rezim orba& sby sudah mndarah daging tpinpjabatnya era orba& sby msih dipke jg jdinpjabat pa jokowi akibatnya uang negara& uangrakyat hbis dikorupsidri daerah s/d pusat buktinya pjabat di ott kpk',negatif
16850,"b'@agabernyanyi @sherrrinn masih sangat jauh negara kita klo mau mengharap kebentuk yg seperti itu. Pengelolaan pajaknya bagus. Untuk Output terlihat konkret dsb. pajaknya aja di korupsi. Pegawai pajaknya msh main mata sama pengusaha, APBN yg terkumpul jg di korupsi. Jauh memang'",negatif
20398,"b'@Tetapjingga1 Hutang negara itu sebagian warisan dari buapakmu Soeharto tau. sekarang jauh lebih baik, pada era Soeharto nyawa orang sangat murah.'",negatif
16204,b'@DitjenPajakRI Dudah ngak ada ide lagi untuk cari pemasukan apbn.. dembako sampai kena paja. Padahal semua sembako sebenarnya sudah kena pajak.. @KENTUT AJA YANG BRLUM',negatif
15304,b'Pemerintah Upayakan Tingkatkan Ekspor,positif
12365,b'Anda diminta untuk bayar pajak/bea cukai atas barang yg dikirim seseorang dari luar negeri? Itu pasti penipuan!,negatif
8795,b'Ketua PKS: Banyak Keluarga Terancam Gizi Buruk Jika Sembako Kena Pajak,negatif
8280,b'Nyari duit saja susah sulit bin medit melilit ditambah pajak sembako naik.kalau nggak mampu urus ya mundur saja lebih baik',negatif
17648,"b'APBN menjadi kue bancaan....!!! menjadi sapi perah....!!! BANGSA dirampok bersama....!!! RAKYAT menjadi kedaulatan mereka....!!! itu tidak significant, pointless bahkan meaningless bila tidak mengubah kondisi buruk dan kebobrokan .'",negatif
939,"b'Watyutink - Soroti Pajak Sembako, Tokoh NU Usul Buzzer Kena PPN",negatif
12528,"b'PPN 12%, IMPOR PANGAN SEMAKIN MENGGILA, PRODUK DALAM NEGERI SEMAKIN LEMAH ""Impor akan semakin deras masuk ke Indonesia, produk petani akan semakin melemah dan akhirnya PPN 12% menjadi mesin pembunuh ekonomi rakyat kecil"" ~ Riyono :",negatif
2677,"b'Ada yg pernah janji: Pengangguran akan digaji, Janda akan dinafkahi negara dan Ibu2 belanja cukup pakai kartu sembako murah. itu yg ngomong masih ada gak orangnya??? ada sembako kena pajak",negatif
4363,b'#TVRINews Kemenkeu Lakukan Penandaan Anggaran,positif
16758,b'masi pagi disuruh mikirin apbn coba',negatif
7260,"b'PPN pembebanannya pada end user atau konsumen terakhir yaitu rakyat jelata, jelas punya pemikiran semacam itu saja menurut saya sudah salah #PenguasaPemerasRakyat #PenguasaPemerasRakyat",negatif
7034,b'Hanya di sini bayi lahir sdh dibebani utang ...,negatif
10065,b'Kemenkeu Akui Rasio Perpajakan Turun Sejak 2016,negatif
15109,"b'@uheirushgmailc1 @FerdinandHaean3 Iya babi, gue prihatin apa ntar ekspor cancut bakal di kenain pajak gak yah... '",negatif
1641,b'Ka dukun oge kena ppn ',negatif
3110,"b'@EdaaElfredaa @HuayYoo @rashidamisali @anon_liar sbg pekerja yg gajinya dipotong 15% buat pajak sy berhak bertanya.. anda ngotot Maudy berhak, lah emg sy bantah dan ngomong dia ga berhak?? mana ga ada.. kembali lagi sy cuma nanya pertanyaan diatas '",negatif
13309,"b'brand lokal sekarang emang banyak, tapi yang punya kualitas bagus harganya lumayan pricey dan ketika kita impor sendiri dari china harganya bisa jauh dibawah pasaran lokal product dengan kualitas sama gimana ye'",negatif
10177,"b'Dalam revisi kelima UU No. 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP), pemerintah Indonesia berencana memungut Pajak Pertambahan Nilai (PPN) untuk sembako. , PPN yang akan dipungut pemerintah untuk sembako bahkan lebih tinggi dari PPN batubara.",negatif
18963,b'@DitjenPajakRI Negara kayaraya isinya Emas dan kekayaan darat laut yg luar biasa melimpah. cuma ahli sedot darah rakyatnya saja.',negatif
13642,"b'@klepto55 @InSrikandi_____ @UlamaAswaja @B_dzoel @Elang4343 @freedomland7373 @Aphroditegirl_1 @Aphrodi51552875 @CymonSatu @Deff1Masr12al_5 @PencabutHulk @bambangsuseno67 @Iwan80an @Ya2nArifin @Orchid30327847 @Yang_Moelia @MawarSolitaire @M45BRO____ @mak_itaam @Pasopati7373 @teriwinarno1 @PSampah1 @NgaciroSL @dancersejati1 @habib_syechrell @DonitaKharisma @SabalongSamale1 @negerihampa @Edy56136984 @DJ__007_ @Sebastian_1702g @AntonTnabank @dariandavin1 @FKadrun @zarazettirazr @hatinurani8842 @Freedomland5252 @freedoml4nd1945 @IteungTea5 @Syahmoedra_Ren @TheDeerHunter65 @OdriSeva Ada sih 2 yg di impor, TKA & C.... Mikir Aja & Sulit Untuk Diterima Jika... #Jokowi3PeriodeRIBubar Pasti Kalau.. #Jokowi3PeriodeRIBubar Jelas TKA semakin makin, Ekonomi Terhimpit, Lapangan Kerja Untuk Rakyat Sendiri Makin Susah Dll... '",negatif
18531,"b'@RicKY_KCh gaji emang gak naek bro, tapi tunjangan pns gila2an, menghabiskan uang pajak rakyat.",negatif
7033,"b'Kasih nomor2 ini ke Sri Mulyani aja, buat bantu rezim koruptif bayar hutang, hutang, dan hutang.",negatif
6196,"b'Watyutink - Sri Mulyani Bakal Pungut Pajak Sembako, Politisi Demokrat: Dia Lupa Dulu Pernah Miskin",negatif
4464,b'Kemenkeu Ingin Bank Daerah Kolaborasi dengan Fintech,positif
8525,"b'JAKARTA - Setelah sembako premium yang dikenai PPN, kini melahirkan juga masuk dalam salah satu yang diusulkan kena pajak dalam draf revisi",negatif
16313,"b'Bukankah seharusnya melunasi utang dan pemerintah membantu menyuntikkan dana pada tubuh PLN? Namun, selalu saja alasannya APBN defisit dan tak mampu menalangi beban utang BUMN. #BUMNPerluSolusiIslam #KapitalismeRugikanBUMN #IslamSelamatkanHartaRakyat'",negatif
17330,"b'AMAN mana sih di negeri ini nyimpan uang rakyat yg aman? Mata anggaran mana di APBN yg tidak dikorupsi? bansos untuk orang miskin dan para jompo saja diembat. boleh diaudit, dana penangulangan pendemi Covid-19 juga amblas. + Ekonomi = gagal!",negatif
5526,"b'@umzella ""Dibentur-benturkan seolah-olah PPnBM untuk mobil diberikan, sembako dipajaki. Itu kan memang teknik hoax yang bagus banget memang. Jadi kita perlu untuk menyeimbangkan,"" kata Sri Mulyani, Kamis (10/6).'",positif
20033,b'@CNNIndonesia Masih 1/20 dari nilai Total Hutang Negara',positif
19684,"b'@cholilnafis @msaid_didu Saya berharap seluruh pendidikan dibiayai negara karena mencerdaskan bangsa adalah Hutang Kemerdekaan Pemerintah, Loh mau Ditarik PPN, itu khianat !",negatif
1340,b'@geloraco Pak lurah kl panen auto import n ppn pagi gabah auto berlaku',negatif
2558,"b'@myeondeuli Adapun mehong bgt, pajak oh pajak'",negatif
8938,b'@detikfinance Menteri terbaik ko kerjanya cuman jago naikin sama buat pajak baru.. bukannya cari solusi pendapat negara gak lwat cekik rakyatnya dgn pajak Sembako. Makin ngerti penghargaan Tu sapa yg buat dan untuk apa.. ',negatif
13802,b'Pemerintah berencana menerapkan Bea Masuk Tindakan Pengamanan (BMTP) alias safeguard untuk produk garmen impor,positif
7601,"b'Rakyat Lagi Susah, Parta: Jangan Masukkan Sembako Jadi Objek Pajak",negatif
16452,"b'Bukankah seharusnya melunasi utang dan pemerintah membantu menyuntikkan dana pada tubuh PLN? Namun, selalu saja alasannya APBN defisit dan tak mampu menalangi beban utang BUMN. #BUMNPerluSolusiIslam #KapitalismeRugikanBUMN #IslamSelamatkanHartaRakyat'",negatif
16327,"b""@v3_sakura 'mending uang pajaknya untuk yang lain', pernah baca kalau LPDP dananya adalah dana abadi, sumbernya legal dari APBN, pajak dll yg kemudian dikelola bahkan dari 1T bisa berkembang jadi 70T (dari laba invest yg diperoleh) dari awal LPDP hingga sekarang.""",positif
10994,b'@kiangiekwik Maybe bukan masalah kalah or menang ... tapi kalo sdh di dalam khan sdh pusing duluan ... banyak urusan/masalah ... makanya seorang Menteri perlu masukan dr para ahli di luar pemerintahan ... kalo mengenai keuangan ... misal nya dari ... Bung @ramlirizal atau Om @kiangiekwik',positif
11139,b'Menteri Keuangan Sri Mulyani memutuskan untuk memperpanjang jangka waktu pemberian subsidi bunga. Simak rinciannya berikut.,positif
14538,"b'Serangan Balik OTT KPK ke Fahri: Dia kan Punya Perusahaan Ekspor Benur, Takut Dia",negatif
6327,"b'Skakmat dari @RamliRizal untuk @jokowi dan Sri Mulyani. Berapa banyak kerugian APBN kita karena kasus2 korupsi yg marak? Korupsi bansos, benur dan juga alutsista.. terus Pak RR.",negatif
7414,b'Ikappi menolak rencana PPN terhadap sembako apapun alasan pemerintah.,negatif
1228,b'@k4yyona_ Ncup ncup..oh ncuppp...teruslah bermimpi sampai mimpi dikenakan PPN 12 % ',negatif
20671,"b'@AntoniRaja 1700T, siap2 kita hidup dalam jeratan Hutang tak berkesudahan, pdhal belum lama pak jokowi ada pidato bahwa negara kita jauh dari resiko peperangan, tapi kebijakannya kog bertentangan, blunder.'",negatif
7886,"b'Waspada Provokasi !!! Isu sembako kena PPN masih dalam pembahasan, belum persetujuan #BersatuIndonesiaTangguh #IndonesiaMaju",positif
20349,"b'Corona jadi event bagi pejabat dan rezim jokowi untuk korupsi besar-besaran. negara makin melambung capai 6.500 T,perusahan milik negara malah rugi gila -gilaan jadi nambah hutang lagi mulai dari BUMN,TELKOM,PERTAMINA sampai KAI. indonesei kita baik-baik saja.'",negatif
15476,b'indeks pdtt dorong bumdes berorientasi ekspor #SemangatPulihkanRI,positif
2446,"b"" utang kuat di luar. ...' pajak lelah di kandang sendiri @MailauTubun""",negatif
11330,"b'Menteri keuangan gaada kerjaan lain apa buat ""memulihkan"" ekonomi selain dari nguber2 pajak org yg ga kaya?'",negatif
7081,b'@BujangL61355854 Sama PPN sekolah.. Banyak hoax sekarang kata Sri Mulayani Soal Wacana PPN Sembako dan Sekolah. Jaga Nusantara,positif
8840,"b'@AREAJULID Bingung ama pemerintah sampe sembako aja di pajakin, emang rakyatnya kaya apa? Buat makan aja susah'",negatif
11158,"b'@Sigmahalim @TheArieAir Gw gak percaya omongan lo, gw lebih percaya omongan menteri keuangan'",positif
16646,"b'@WahabWahabbb911 @Andiarief__ bedul tahunya hambalang doang karena di suruhnya cuma begitu. noh banyak yg lebih parah di rezim ini, asabri, jiwasrya itu baru conyoh brp kerugian negara, apbn seret rakyat yg di peres semia dipajekin'",negatif
4192,"b'Bukan fitnah soal haji saja, tapi ngawur dan Hoax memang sudah jadi tabiatnya! Angel wes angel. Info Surat Utang US$ 2 M, Kemenkeu: Rizal Ramli Ngawur",negatif
16875,b'awal pandemi pemerintah nanggung kita. perlu disehatkan kembali. Oleh siapa? Kita! siapa? Kita! kan ? #SalingBantuEkonomi,positif
5168,"b'Sembako Kenai PPN, Sri Mulyani: Itu Kan Teknik Hoaks Yang Bagus Banget",positif
9788,"b'@OposisiCerdas @DitjenPajakRI Oleh karena itu, saat ini pemerintah menyiapkan RUU yang berisi konsep reformasi , antara lain tentang sistem PPN yang dapat memenuhi rasa keadilan. : @DitjenPajakRI",positif
6152,"b'@bertanyarl Sri marheni guru fisika cantik banget orang nya,,,kalau bu Sri Mulyani guru keuangan sering utang ke ...... '",negatif
7890,"b'Tapi, diakhir bulan Juni muncul wacana PPN sembako.. jadi RUU pula, miris bgt anjeng.'",negatif
9483,"b'@ilhamf6422 Taxmin informasikan juga bahwa sejak tanggal 23 Maret 2021, DJP telah meluncurkan cara baru untuk mendapatkan EFIN yaitu melalui laman silakan dicoba juga ya, Kak.",positif
14816,b'Bumdes berorientasi ekspor Gaspol,positif
3616,b'PKS sebar isu draft mentah pajak sembako. Partai gorengan selalu sebar hoax #PKSSebarHoax,positif
20636,"b'@republikaonline Tabiat reman nya nongol lg nih rejim, maen ancem salahin rakyat klo banyak spekulasi negatif bermunculan, dana haji ogah ditarik tp tetep ga bisa berangkat haji jg sih ga mau terus terang klo kas negara emang lg jebol?? Bingung ya mo bayar hutang lg dr mana '",negatif
6256,"b'PPN Sembako dan Pajak atas sekolah akan dikenakan. Kayaknya Sri Mulyani harus segera diturunkan. Makin kesini orientasinya makin minjem uang. Miris. Kenapa ga Gaji Presiden, Gaji ASN, Gaji Dewan dipotong 50% untuk 10 tahun ke depan sampai pandemik selesai? Berani ?'",negatif
16890,b'@geloraco APBN perlu disehatkan kembali ?...sakitt toh..ambyar',negatif
5534,"b'@Ronrooooooonnnn ""Dibentur-benturkan seolah-olah PPnBM untuk mobil diberikan, sembako dipajaki. Itu kan memang teknik hoax yang bagus banget memang. Jadi kita perlu untuk menyeimbangkan,"" kata Sri Mulyani, Kamis (10/6).'",positif
16266,"b'@Aalembur Di lirik janda.. ada pantas nya jd presiden, APBN habis di korupsi...'",negatif
10741,"b'@CNNIndonesia Opini: Sembako Bakal Kena PPN! Buset dah. : Pemerintah sedang fokus menolong rakyat dengan pemulihan ekonomi dan penanganan pandemi Covid-19. penjelasan lebih lengkap dari Kepala Biro Komunikasi dan Layanan Informasi Kementerian Keuangan, Bu @rahayupuspa7.",negatif
17602,"b'Sangat Keliru Sekarang lebih korup dari ORBA , ingat ya Di Zaman Orba yang ada adalah TST Jadi ""Korupsi Laten"" yang mencoba meminta pertanggung jawaban, ""Langsung dianggap Survesif"" dan Tidak jarang yang Didor ! Wong Diakui kok APBN Bocor 30 % jika sekarang 4000 T bocor 1200 T'",positif
16438,"b'Bukankah seharusnya melunasi utang dan pemerintah membantu menyuntikkan dana pada tubuh PLN? Namun, selalu saja alasannya APBN defisit dan tak mampu menalangi beban utang BUMN. #BUMNPerluSolusiIslam #KapitalismeRugikanBUMN #IslamSelamatkanHartaRakyat'",negatif
13482,"b'@alisyarief Sembako kena PPN, sembako dari impor...... negara untung 2x dong . Beras . Gabah . Daging . Jagung . Telur . Kedelai . Gula . Sagu . Garam . Susu . Buah-buahan . Sayur-sayuran di jamin naik'",negatif
3039,b'Sembako kena Pajak. Disitulah Kami merasa sedih. Mau sampai kapan terus membebani Rakyat. Demokrat tegas MENOLAK @DkiSantoso @RAMujiyono @JakartaDemokrat @RickNenggo,negatif
493,"b'@kopiPait_78 @pendekar58 Jujur gw gak abis pikir kenapa kelahiran harus dikenakan Pajak Pertambahan Nilai (PPN)... pola pikirnya , telah terjadi penambahan nilai dr setetes spermatozoid menjadi orok yaak ...'",negatif
8924,b'Bupati Aceh Barat: Wacana PPN Sembako Ancam Stabilitas Nasional #ac...,negatif
3696,"b'@IMCMushroom Nggak mngkin nyenyak tidurnya, masih mikir besok bikin pajak apa lagi ya... '",negatif
19067,b'@TheLast007 @TheMatrix_Konan Seluruh harta kekayaan negara untuk kemakmuran rakyatnya hatiku selalu bertanya-tanya kehidupan tidak merata kaya makin kaya miskin makin miskin kaya makin kaya miskin makin miskin #TolakKenaikanPPN Bang Haji..,negatif
18208,b'@RyaWiedy Korupsi apbd atau pelit ya? Orang liburan koq dibiayai APBD',negatif
9213,b'oke bye untung aku bukan anak DJP or Kemenkeu yuhu~',negatif
11832,"b'Bea Cukai menyasar masyarakat, UMKM, dan anggota TNI untuk menyosialisasikan aturan pabean. #BeaCukai",positif
3320,"b'negara ini dlm bahaya,byk sekali TKA yg datang dan pajak yg mencekik rakyat kecil yg rezim fikirkan apa tak ada rasa cinta terhadap negaranya apa sudah buta dgn keserakahan duniawi demi kepentingan pribadi",negatif
10967,b'Kabar baik lainnya itu Perpanjangan pemberian insentif PPnBM DTP diusulkan oleh Menperin dan disetujui oleh Menteri Keuangan Sri Mulyani Indarwati #NegeriPulihDenganVaksin,positif
9428,"b'Pengawasan pada tingkat KPP DJP diperkuat. Salah satu kebijakan dalam reorganisasi dan perubahan tata kerja instansi vertikal DJP tersebut menjadi bahasan media nasional pada hari ini, Rabu (9/6/2021). #beritapajakhariini #beritapajak #pengawasanpajak #DitjenPajak #DJP #KPP",positif
2054,"b'@RamliRizal saya dukung anda jadi presiden, dan potong juga pajak yg membebani rakyat",negatif
4086,"b""Sepakat mas @ferrykoto. Budaya 'meramaikan' UU atau peraturan sebelum resmi ditetapkan harus dipupuk. Ini bagian dari civil society. sendiri sering kritik kebijakan pemerintah/kemenkeu tapi tetap bersahabat dgn mas @prastow. Karena tujuan kita sama2 demi perbaikan",positif
4674,b'Kemenkeu sebut program perlindungan sosial tekan angka pengangguran.,positif
8691,"b'@vierda Emang yg mo njago pilpres itu dah yakin mo dipilih rakyat?(kok umek sendiri),lawong kepentingan rakyatnya aja gak dipikirin BTW sembako mo dipajakin,pendidikan mo dipajakin piye to Jal'",negatif
441,b'Ketua MPR Minta Pemerintah Batalkan Rencana PPN Pendidikan dan Sembako - Berita Harian Teratas,negatif
16655,"b'kaolasi B jadi pemerintah untuk 5 th dgn gaji 200 juta/bln +++ lagi, Koalasi A hanya dpt gaji 100 juta sebgai oposisi di DPR tungasnya mengkritik dan mengawaisi kerja2 pemerintah sesuai APBN dan UU, dgn sistim cara ini semuanya win win situation'",negatif
17115,"b'@SeskalHB @eko_kuntadhi SIAPA YANG SUBSIDI ? Dana abadi umat yang 3,2 Trilyun dan dana jamaah haji hingga Desember 2018 saja sampai 107 Trilyun,setara 10% dari APBN, ITUPUN DIDAPAT DARI HUTANG ! Gimana caranya disubsidi negara ?",negatif
7569,"b'Waspada terkait PPN sembako, itu semua hoax justru pemerintah konsentrasi pemulihan ekonomi Nusantara",positif
19981,"b'@BERKARYA_NET @anakKiLurah1 Lah iya lah, sejak keluar dari ""gorong2"", langsung subsidi BBM dicabut, TDL secara bertahap naik, ekonomi pertumbuhan negatif, komoditi impor & TKAseng membanjiri pasar dlm negri, APBN & neraca2 defisit, hutang negara meroket.'",negatif
1774,b'@AREAJULID Sebentar lagi bernafas akan kena ppn ',negatif
3368,b'@JAEM5UNG Harganya di korea 180 ribu lebih terus nanti kena pajak bisa 300-400 ribu kalau sampe indonesia',negatif
734,b'NasDem Banyuwangi Tolak Tegas Wacana Kenaikan PPN dan Pajak Sembako,negatif
3985,"b'Geger Wacana Sembako Bakal Kena Pajak, Dahlan Iskan: Untung Dokumen PPN Sembako Ini Bocor",negatif
12977,b'@Mr_Chang2011 @kompascom Lebih luas lagi wilayah lurah plonga plongo. Impor.,negatif
17933,"b'Sekarang lebih ngerinya, Pak Mahfud mengatakan, APBN yg masih rancangan sudah didisain cara korupsinya. Luar biasa biadabnya. Kalau manusia jenis ini masih juga mau dipiara utk mengawal negara, kita sangat mungkin bak masuk ke kandang serigala.'",negatif
9807,"b'@NinjaCir3ng @P3nj3l4j4h_id Oposisi tidak bermutu, RUU perpajakan kalo memang merugikan rakyat kecil perjuangkan di DPR sblm disahkan. Blm apa2 sudah nyerah dan ngadu ke sosmed. begini terus akan jadi oposisi abadi gak akan jadi pemerintah. politisi PDIP gaduhnya di DPR bukan di sosmed.'",positif
20458,"b'Inilah Akibat Kalau Rakyat, Bangsa dn Negara di Pimpin Oleh HANYA Seorang Petugas Partai yg Tak Cakap dn Minim Kemampuan dgn Hanya Mengandalkan Hutang.",negatif
93,"b'Waspada HOAX PPN Sembako! RUU KUP masih belum dibahas dengan DPR dan Pemerintah belum mengambil keputusan, mari kita tunggu perkembangan selanjutnya. Jaga Nusantara",positif
18769,b'@geloraco Sking goblok& pekoknya bnjir no solusi airnya bukan msuk ke tanah tpi msuk kerumah2 rakyat dki jkt polusi udara gk ada solusinya sama se x bnjir brjlid2 gkbsa tratsi s/d skrg ini krjanya mkan gaji akalin apbd dki jkt prkaya dri dg korupsi tuk.modal nyapres 2024 jdi bukti skrg ini',negatif
1723,"b'Setujuuuuuuuuu.. sampe PPN beras itu terjadi udh dijelaskan ama Menkeu, kebijakan itu tak mgkn dilakukan.",positif
13742,"b'@detikcom Puas amat dgn pencapaian hutang hutang negara, kemerosotan ekonomi, impor sembada pangan, semua membuat rakyat PUAAASSSSSS..... PUASSSS DIPUJI nya ?'",negatif
10765,b'Kementerian keuangan berikan beasiswa LPDP untuk tingkatkan SDM UNGGUL D PAPUA dan PAPUA BARAT #VaksinasiPulihkanNKRI #VaksinasiPulihkanNKRI,positif
20299,"b'@KonghucuGL @GlHindu @ProtestanLucu @BuddhisGL @i_oneprast @yusuf_dumdum @KatolikG @KaumBumiLucu SIAPA YANG SUBSIDI ? Dana abadi umat yang 3,2 Trilyun dan dana jamaah haji hingga Desember 2018 saja sampai 107 Trilyun, 10% dari APBN, ITUPUN DIDAPAT DARI HUTANG ! Gimana caranya disubsidi negara ?",negatif
7477,"b'@schfess Sejarah biar jadi pembelajaran. Penjajahan zaman sekarang pake undang2, tentang ppn sembako dan sekolah?'",negatif
875,"b'@SahabatSaber @Leonita_lestari Setlh Ppn sembako di goreng sana sini, baru muncul penjls kl memang ada tapi khusus utk ""sembako"" mewah spt daging wagyu dsj yg dihidangkan di resto""/hotel berbintang. Bgm dgn wagyu K5 ? Krn penjls an nya tdk komprehensif. yg berhak jlskan sesuai jabatan nya, jelaskan lah !'",negatif
